,tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
0,892420643555336193,39329,8785,Tue Aug 01 16:23:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
1,892177421306343426,33671,6438,Tue Aug 01 00:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
2,891815181378084864,25362,4270,Mon Jul 31 00:18:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
3,891689557279858688,42708,8872,Sun Jul 30 15:58:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
4,891327558926688256,40846,9652,Sat Jul 29 16:00:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
5,891087950875897856,20479,3215,Sat Jul 29 00:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
6,890971913173991426,12022,2128,Fri Jul 28 16:27:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
7,890729181411237888,66436,19440,Fri Jul 28 00:22:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
8,890609185150312448,28105,4368,Thu Jul 27 16:25:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
9,890240255349198849,32353,7621,Wed Jul 26 15:59:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
10,890006608113172480,31004,7530,Wed Jul 26 00:31:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
11,889880896479866881,28117,5086,Tue Jul 25 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
12,889665388333682689,38584,8448,Tue Jul 25 01:55:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
13,889638837579907072,27516,4665,Tue Jul 25 00:10:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
14,889531135344209921,15287,2292,Mon Jul 24 17:02:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
15,889278841981685760,25627,5587,Mon Jul 24 00:19:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
16,888917238123831296,29455,4646,Sun Jul 23 00:22:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
17,888804989199671297,25920,4497,Sat Jul 22 16:56:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
18,888554962724278272,20194,3698,Sat Jul 22 00:23:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
19,888078434458587136,22068,3611,Thu Jul 20 16:49:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
20,887705289381826560,30596,5548,Wed Jul 19 16:06:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
21,887517139158093824,46777,11980,Wed Jul 19 03:39:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
22,887473957103951883,70052,18760,Wed Jul 19 00:47:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
23,887343217045368832,34098,10659,Tue Jul 18 16:08:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
24,887101392804085760,30944,6114,Tue Jul 18 00:07:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
25,886983233522544640,35650,7982,Mon Jul 17 16:17:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
26,886736880519319552,12240,3389,Sun Jul 16 23:58:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
27,886680336477933568,22712,4581,Sun Jul 16 20:14:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
28,886366144734445568,21411,3271,Sat Jul 15 23:25:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
29,886267009285017600,117,4,Sat Jul 15 16:51:35 +0000 2017,Twitter for iPhone,Original tweet,n
30,886258384151887873,28335,6462,Sat Jul 15 16:17:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
31,886054160059072513,0,106,Sat Jul 15 02:45:48 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
32,885984800019947520,33154,7003,Fri Jul 14 22:10:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
33,885528943205470208,36476,6606,Thu Jul 13 15:58:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
34,885518971528720385,20673,3860,Thu Jul 13 15:19:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
35,885311592912609280,0,19101,Thu Jul 13 01:35:06 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
36,885167619883638784,22219,4499,Wed Jul 12 16:03:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
37,884925521741709313,78649,19034,Wed Jul 12 00:01:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
38,884876753390489601,28337,6010,Tue Jul 11 20:47:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
39,884562892145688576,24645,5059,Tue Jul 11 00:00:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
40,884441805382717440,27347,5809,Mon Jul 10 15:58:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
41,884247878851493888,73913,20990,Mon Jul 10 03:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
42,884162670584377345,20652,3080,Sun Jul 09 21:29:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
43,883838122936631299,22179,3542,Sun Jul 09 00:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
44,883482846933004288,46557,10284,Sat Jul 08 00:28:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
45,883360690899218434,22840,3784,Fri Jul 07 16:22:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
46,883117836046086144,37690,6860,Fri Jul 07 00:17:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
47,882992080364220416,24281,4062,Thu Jul 06 15:58:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
48,882762694511734784,28705,5060,Thu Jul 06 00:46:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
49,882627270321602560,28243,6265,Wed Jul 05 15:48:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
50,882268110199369728,45580,11938,Tue Jul 04 16:01:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
51,882045870035918850,29752,5136,Tue Jul 04 01:18:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
52,881906580714921986,24624,3501,Mon Jul 03 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
53,881666595344535552,51219,10980,Mon Jul 03 00:11:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
54,881633300179243008,129,7,Sun Jul 02 21:58:53 +0000 2017,Twitter for iPhone,Original tweet,s
55,881536004380872706,50092,16459,Sun Jul 02 15:32:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
56,881268444196462592,23379,5306,Sat Jul 01 21:49:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
57,880935762899988482,17222,2858,Fri Jun 30 23:47:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
58,880872448815771648,21599,3931,Fri Jun 30 19:35:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
59,880465832366813184,28889,6460,Thu Jun 29 16:39:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
60,880221127280381952,27451,4375,Thu Jun 29 00:27:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
61,880095782870896641,27977,4476,Wed Jun 28 16:09:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
62,879862464715927552,22564,3605,Wed Jun 28 00:42:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
63,879674319642796034,315,10,Tue Jun 27 12:14:36 +0000 2017,Twitter for iPhone,Original tweet,d
64,879492040517615616,23694,3284,Tue Jun 27 00:10:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
65,879415818425184262,107386,45453,Mon Jun 26 19:07:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
66,879376492567855104,16993,3214,Mon Jun 26 16:31:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
67,879130579576475649,0,7084,Mon Jun 26 00:13:58 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
68,879050749262655488,22895,4864,Sun Jun 25 18:56:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
69,879008229531029506,19210,2782,Sun Jun 25 16:07:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
70,878776093423087618,19617,4254,Sun Jun 25 00:45:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
71,878604707211726852,30706,7474,Sat Jun 24 13:24:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
72,878404777348136964,0,1334,Sat Jun 24 00:09:53 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
73,878316110768087041,0,6879,Fri Jun 23 18:17:33 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
74,878281511006478336,7867,1334,Fri Jun 23 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
75,878057613040115712,42594,7084,Fri Jun 23 01:10:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
76,877736472329191424,81171,19816,Thu Jun 22 03:54:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
77,877611172832227328,0,82,Wed Jun 21 19:36:23 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
78,877556246731214848,23093,3950,Wed Jun 21 15:58:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
79,877316821321428993,27734,5352,Wed Jun 21 00:06:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
80,877201837425926144,27551,5789,Tue Jun 20 16:29:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
81,876838120628539392,20978,3477,Mon Jun 19 16:24:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
82,876537666061221889,23709,4751,Sun Jun 18 20:30:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
83,876484053909872640,19016,2487,Sun Jun 18 16:57:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
84,876120275196170240,28288,4846,Sat Jun 17 16:52:05 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
85,875747767867523072,25591,4451,Fri Jun 16 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
86,875144289856114688,22268,5085,Thu Jun 15 00:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
87,875097192612077568,27801,6265,Wed Jun 14 21:06:43 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
88,875021211251597312,25858,4863,Wed Jun 14 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
89,874680097055178752,28271,4800,Tue Jun 13 17:29:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
90,874434818259525634,0,15343,Tue Jun 13 01:14:41 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
91,874296783580663808,26461,4255,Mon Jun 12 16:06:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
92,874057562936811520,22994,4095,Mon Jun 12 00:15:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
93,874012996292530176,35246,10848,Sun Jun 11 21:18:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
94,873580283840344065,24651,4086,Sat Jun 10 16:39:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
95,873337748698140672,0,1644,Sat Jun 10 00:35:19 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
96,873213775632977920,7404,1644,Fri Jun 09 16:22:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
97,872967104147763200,27809,5605,Fri Jun 09 00:02:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
98,872820683541237760,14950,3838,Thu Jun 08 14:20:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
99,872668790621863937,0,31,Thu Jun 08 04:17:07 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
100,872620804844003328,21170,3856,Thu Jun 08 01:06:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
101,872486979161796608,41295,9307,Wed Jun 07 16:14:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
102,872261713294495745,34831,6574,Wed Jun 07 01:19:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iZPEmIPLLY
103,872122724285648897,35080,8434,Tue Jun 06 16:07:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
104,871879754684805121,38814,11724,Tue Jun 06 00:01:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
105,871762521631449091,20640,3625,Mon Jun 05 16:15:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
106,871515927908634625,20599,3593,Sun Jun 04 23:56:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
107,871166179821445120,0,5928,Sun Jun 04 00:46:17 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
108,871102520638267392,21337,5696,Sat Jun 03 20:33:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
109,871032628920680449,23089,3952,Sat Jun 03 15:55:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
110,870804317367881728,33585,6314,Sat Jun 03 00:48:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
111,870726314365509632,120,3,Fri Jun 02 19:38:25 +0000 2017,Twitter for iPhone,Original tweet,s
112,870656317836468226,12721,2770,Fri Jun 02 15:00:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
113,870374049280663552,84411,27348,Thu Jun 01 20:18:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
114,870308999962521604,22301,4330,Thu Jun 01 16:00:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
115,870063196459192321,37504,8721,Wed May 31 23:43:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
116,869772420881756160,43387,10515,Wed May 31 04:27:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
117,869702957897576449,28892,6627,Tue May 30 23:51:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
118,869596645499047938,16355,3279,Tue May 30 16:49:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
119,869227993411051520,20958,3982,Mon May 29 16:24:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
120,868880397819494401,66550,15105,Sun May 28 17:23:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
121,868639477480148993,0,2203,Sun May 28 01:26:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
122,868622495443632128,28081,6200,Sun May 28 00:18:35 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
123,868552278524837888,10452,2203,Sat May 27 19:39:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
124,867900495410671616,24806,4384,Fri May 26 00:29:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
125,867774946302451713,34913,7702,Thu May 25 16:10:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
126,867421006826221569,16618,2655,Wed May 24 16:44:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
127,867072653475098625,0,133,Tue May 23 17:40:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
128,867051520902168576,33157,8321,Tue May 23 16:16:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
129,866816280283807744,0,32542,Tue May 23 00:41:20 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
130,866720684873056260,20721,5102,Mon May 22 18:21:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
131,866686824827068416,19927,3688,Mon May 22 16:06:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
132,866450705531457537,106111,32542,Mon May 22 00:28:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
133,866334964761202691,54267,15343,Sun May 21 16:48:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
134,866094527597207552,0,8828,Sun May 21 00:53:21 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
135,865718153858494464,26430,5933,Fri May 19 23:57:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
136,865359393868664832,27316,5295,Fri May 19 00:12:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
137,865006731092295680,28866,8112,Thu May 18 00:50:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
138,864873206498414592,33413,9259,Wed May 17 16:00:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
139,864279568663928832,15081,3232,Tue May 16 00:41:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
140,864197398364647424,31213,9494,Mon May 15 19:14:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
141,863907417377173506,21307,4390,Mon May 15 00:02:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
142,863553081350529029,15819,4439,Sun May 14 00:34:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
143,863471782782697472,0,2638,Sat May 13 19:11:30 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
144,863432100342583297,24624,5593,Sat May 13 16:33:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
145,863427515083354112,2340,105,Sat May 13 16:15:35 +0000 2017,Twitter for iPhone,Original tweet,0
146,863079547188785154,9052,1182,Fri May 12 17:12:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
147,863062471531167744,8871,2638,Fri May 12 16:05:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
148,862831371563274240,19888,5390,Fri May 12 00:46:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
149,862722525377298433,17669,3754,Thu May 11 17:34:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
150,862457590147678208,21308,5303,Thu May 11 00:01:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
151,862096992088072192,77486,24832,Wed May 10 00:08:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
152,861383897657036800,37462,11394,Mon May 08 00:54:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
153,861288531465048066,17864,4437,Sun May 07 18:36:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
154,861005113778896900,17373,4060,Sat May 06 23:49:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
155,860981674716409858,0,2297,Sat May 06 22:16:42 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
156,860924035999428608,0,875,Sat May 06 18:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
157,860563773140209665,7816,2297,Fri May 05 18:36:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
158,860524505164394496,24506,5622,Fri May 05 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
159,860276583193509888,19012,3702,Thu May 04 23:34:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
160,860184849394610176,17362,6243,Thu May 04 17:30:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
161,860177593139703809,0,33019,Thu May 04 17:01:34 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
162,859924526012018688,19887,4301,Thu May 04 00:15:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
163,859851578198683649,15990,3737,Wed May 03 19:26:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
164,859607811541651456,19331,1685,Wed May 03 03:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
165,859196978902773760,93863,32401,Tue May 02 00:04:57 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
166,859074603037188101,35298,14572,Mon May 01 15:58:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
167,858860390427611136,0,8716,Mon May 01 01:47:28 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
168,858843525470990336,16175,3719,Mon May 01 00:40:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
169,858471635011153920,22441,5205,Sun Apr 30 00:02:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
170,858107933456039936,16404,3120,Fri Apr 28 23:57:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
171,857989990357356544,16815,2776,Fri Apr 28 16:08:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
172,857746408056729600,35769,11375,Fri Apr 28 00:00:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
173,857393404942143489,6188,1765,Thu Apr 27 00:38:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
174,857263160327368704,20877,4868,Wed Apr 26 16:00:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
175,857214891891077121,240,20,Wed Apr 26 12:48:51 +0000 2017,Twitter for iPhone,Original tweet,0
176,857062103051644929,0,182,Wed Apr 26 02:41:43 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
177,857029823797047296,19767,4308,Wed Apr 26 00:33:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
178,856602993587888130,0,11515,Mon Apr 24 20:17:23 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
179,856543823941562368,17020,3098,Mon Apr 24 16:22:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
180,856526610513747968,12367,2038,Mon Apr 24 15:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
181,856330835276025856,0,725,Mon Apr 24 02:15:55 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
182,856288084350160898,537,17,Sun Apr 23 23:26:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
183,856282028240666624,28889,6774,Sun Apr 23 23:01:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
184,855862651834028034,353,28,Sat Apr 22 19:15:32 +0000 2017,Twitter for iPhone,Original tweet,h
185,855860136149123072,4740,1087,Sat Apr 22 19:05:32 +0000 2017,Twitter for iPhone,Original tweet,0
186,855857698524602368,12399,2287,Sat Apr 22 18:55:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
187,855851453814013952,47505,19018,Sat Apr 22 18:31:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
188,855818117272018944,27854,5871,Sat Apr 22 16:18:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
189,855459453768019968,31431,8891,Fri Apr 21 16:33:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
190,855245323840757760,0,6486,Fri Apr 21 02:22:29 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
191,855138241867124737,0,50,Thu Apr 20 19:16:59 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
192,854732716440526848,24028,6620,Wed Apr 19 16:25:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
193,854482394044301312,30870,7505,Tue Apr 18 23:50:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
194,854365224396361728,19893,5099,Tue Apr 18 16:05:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
195,854120357044912130,33669,8195,Mon Apr 17 23:52:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
196,854010172552949760,17036,3407,Mon Apr 17 16:34:26 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
197,853760880890318849,30193,6312,Mon Apr 17 00:03:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
198,853639147608842240,36900,11127,Sun Apr 16 16:00:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
199,853299958564483072,16394,3892,Sat Apr 15 17:32:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
200,852936405516943360,0,2209,Fri Apr 14 17:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
201,852912242202992640,9565,2013,Fri Apr 14 15:51:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
202,852672615818899456,15799,2351,Thu Apr 13 23:59:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
203,852553447878664193,17344,3838,Thu Apr 13 16:05:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
204,852311364735569921,35060,10841,Thu Apr 13 00:03:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
205,852226086759018497,21203,7493,Wed Apr 12 18:25:07 +0000 2017,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
206,852189679701164033,12129,1727,Wed Apr 12 16:00:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
